gene_id,9JD4 B Memory,9JD4 B Naive,9JD4 Basophils LD,9JD4 CD4+ effector,9JD4 CD8 activated,9JD4 MAIT,9JD4 mDCs,9JD4 Monocytes C,9JD4 Monocytes NC+I,9JD4 Naive T cells,9JD4 Neutrophils LD,9JD4 NK,9JD4 pDCs,9JD4 Plasmablasts,9JD4 VD2-,9JD4 VD2+,925L B Memory,925L B Naive,925L Basophils LD,925L CD4+ effector,925L CD8 activated,925L MAIT,925L mDCs,925L Monocytes C,925L Monocytes NC+I,925L Naive T cells,925L Neutrophils LD,925L NK,925L pDCs,925L Plasmablasts,925L VD2-,925L VD2+,DZQV B Memory,DZQV B Naive,DZQV Basophils LD,DZQV CD4+ effector,DZQV CD8 activated,DZQV MAIT,DZQV mDCs,DZQV Monocytes C,DZQV Monocytes NC+I,DZQV Naive T cells,DZQV Neutrophils LD,DZQV NK,DZQV pDCs,DZQV Plasmablasts,DZQV VD2-,DZQV VD2+,G4YW B Memory,G4YW B Naive,G4YW Basophils LD,G4YW CD4+ effector,G4YW CD8 activated,G4YW MAIT,G4YW mDCs,G4YW Monocytes C,G4YW Monocytes NC+I,G4YW Naive T cells,G4YW Neutrophils LD,G4YW NK,G4YW pDCs,G4YW Plasmablasts,G4YW VD2-,G4YW VD2+
IGHV3-54,0.03828294541155585,0.026007809865400404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0849473895061803,0.0,0.0,0.08508337927865298,0.04898698208925913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969968618301932,0.0,0.0,0.07716811013994115,0.006910730884853912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614397875942137,0.0,0.0,0.06722455809306108,0.0453742101167682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.283644204597674,0.0,0.0
IGHV3-60,0.0451874004978585,0.029195589542690855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3453126496654335,0.0,0.0,0.08395184287239041,0.03587909152568658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0236556908214323,0.0,0.0,0.08307565530083608,0.0520917667397224,0.0,0.0,0.0,0.0,0.0,0.0,0.0019056019138930574,0.0,0.0,0.0,0.0,0.9561118231701476,0.0,0.0,0.12304280852175023,0.030272460832698564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6749198363429865,0.0,0.0
IGHV3-62,0.07036468330531682,0.021510757526837804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3639472745173065,0.0,0.0,0.027590580655285232,0.003215454333386357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018548931431937093,0.0,0.8972016457366907,0.0,0.0,0.06662316590857305,0.05030672284298004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014717111895477663,0.0,0.007859166555603802,0.006307582512542939,0.7913229091878367,0.0,0.0,0.05671674571691437,0.026710724859308428,0.0,0.0,0.0004131127200656919,0.0,0.0,0.0,0.0,0.0,0.0,0.001637138275415841,0.0,0.9475281705581661,0.0,0.0
IGHV3-63,0.0864334683053923,0.014726418767055764,0.0,0.0005202414098529371,0.0,0.0,0.0,0.0,0.0,0.0017801300784876634,0.0,0.0,0.0,0.9430891314356905,0.0,0.0,0.058489239329415264,0.008205721410502938,0.0,0.0,0.0,0.0018800205833762154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1884581426211305,0.0,0.0,0.0855764173810362,0.056162304159467,0.0019331040273000567,0.0008446704614467946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006668147225306719,0.7958854914281072,0.0,0.0,0.1296554134972781,0.05076352124583593,0.002777239119248165,0.0,0.003347559734799447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0725672345150719,0.0,0.0
IGHV3-64,0.01706400680037131,0.19191518669555344,0.0,0.0009834592822824213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5136899610091328,0.0,0.0,0.07605141571295064,0.2528944951675336,0.0,0.0,0.0,0.003956368521368078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37188216267878,0.0,0.0014193334750992818,0.0450318038607942,0.35244142614451807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001579094806108909,0.0,0.0,0.5682167543810778,0.0,0.0,0.11016681750249725,0.22662165570177673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462111219310091,0.0,0.0
IGHV3-65,0.03950171461674849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500523719520402,0.0,0.0,0.1535779774712832,0.14570291677248337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.362583604945785e-06,0.0,1.1954053120958728,0.0,0.0,0.11098899835101496,0.030312375795380733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3216503894249618,0.0,0.0,0.13342214721960524,0.1277545149491202,0.0,0.0,0.0,0.04699548840502537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6328919265271252,0.0,0.0
IGHV3-69-1,0.08778966657333281,0.06332268320533203,0.0013131142370649905,0.0004931780150684377,0.0006500453505029389,0.0,0.0,0.0,0.0011949131307837008,0.0009625741888262863,0.0,0.0,0.0,1.399788002206537,0.0,0.0,0.029554180250729357,0.10071708601309529,0.0,0.0003492630195362686,0.0,0.0,0.00010396643424063257,0.0,0.0,0.0,0.0,0.0,0.0,0.5941734321763681,0.0,0.0,0.0724673286331642,0.2545208436584421,0.0,0.00011221534996971632,0.00022539118231690682,0.000974147316228926,0.0017175025387847645,0.00028617071871938607,0.00023263403695590682,0.0,0.0,0.0030102443282938626,0.004051343350105533,1.337580303190799,0.0,0.002149914911555601,0.09662638009104955,0.15911156111052796,0.0,0.0002757044245751974,0.0,0.0,0.0,0.0017914363508068519,0.0,0.0,0.0,0.0,0.007153981032103583,0.6684582624262964,0.0,0.0
IGHV3-71,0.1049135658771198,0.07832341078297471,0.0,0.0011882376123337247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5870200407085198,0.0,0.0,0.08266936284895864,0.005247226701387598,0.0,0.004291287207214868,0.0,0.0,0.0,0.004573809435235722,0.0,0.0,0.0,0.0,0.0,1.2020343630923596,0.0,0.0,0.08290726631981166,0.07363300688005868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011810262041697004,0.0,0.0,0.0,0.44766616888189753,0.0,0.0,0.1559375433141837,0.08583785916127695,0.0,0.0,0.0007226920035925535,0.0,0.0,0.0,0.0,0.0013105280734666547,0.0,0.0,0.0,0.7632794273172236,0.0,0.0
IGHV3-72,0.03547934769679254,0.03069577459407756,0.0006384590819672945,5.989290434967559e-05,0.0,0.0,0.0,0.0,0.0,0.0003959272861179021,0.0,0.0,2.1440478775067906e-05,1.1598540257955865,0.0,0.00022091201477190587,0.05556560564279196,0.038694456040088934,0.004688039938856676,6.644127398115203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001823274955755288,1.5720351334780864,0.0,0.0,0.06052138561680289,0.03950046078571366,0.0,7.558784471266061e-05,0.0,0.0,0.0,0.0,4.545438013078295e-05,0.00021948133525503705,0.0,0.0003082173106400326,0.0,0.733809980065256,0.0,0.0,0.06480435663437499,0.06370101975651478,0.0,0.0,0.0,0.0,0.0,0.0,0.00011001094680351294,0.0,0.0,0.0,0.0002056450590682583,0.534300860661071,0.0,0.0
IGHV3-73,0.07819806921965441,0.1313510452020823,0.0,0.0,0.00011164150000038435,0.0007042964590753521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483420940900897,0.0,0.0,0.09909233551450658,0.13028736852121708,0.0,0.0,9.380372876711788e-05,0.0,0.0005337037708103276,0.0,0.0,0.0006945099320941499,0.0,0.0,0.0,0.7613367180473527,0.0,0.0,0.06381883012922228,0.18989124451410314,0.002423993754649812,0.0,0.0,0.0,0.0005445329304885932,0.0,0.0,0.0,0.0,0.0,0.009887022786256552,1.2229396763331288,0.0,0.0,0.07503686644360602,0.09307454884166595,0.001213935430600645,0.0,0.0,0.0,0.0,0.0,0.0,0.0005027311330553113,0.0,0.0,0.0,0.5323026647186211,0.0,0.0
IGHV3-74,0.06539577073817715,0.05039935502651269,0.0008758954957873382,7.621600282534699e-05,0.0,0.0,7.489785515256039e-05,0.0,5.552730148363756e-05,0.00019244403720240888,0.003343490828124708,0.0,0.0,1.315980602087692,0.0,0.0,0.042191766333984575,0.04563336934857508,0.0006496666447135877,0.00013788565118977598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018429448120738535,0.0011915020526279505,1.000033874120382,0.0,0.0,0.039778769542182124,0.06984327776735816,0.002357145078898968,0.0001942903965197965,0.0003133647949480433,0.00011505611028661006,0.0002844793935657941,0.0001843546884864469,0.0001493941665874753,0.0002249325801372619,0.00017646753492938467,0.0,0.0016091298438383483,0.6301955805614448,0.0,0.0004536016404496704,0.06258606289542872,0.07140267968600911,0.0016497396535653597,0.0003012518056031287,0.0004099704637990226,0.00029877862234291074,0.0,0.0,0.0,0.0002661954173696149,0.0,0.00016219840979179878,8.51631962325536e-05,1.0537899432304814,0.0,0.0
IGHV3-75,0.14213228642007336,0.0026146403834661266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829880606369366,0.0,0.0,0.0498856936430726,0.005172420668684384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2360859642247242,0.0,0.0,0.024927873948253552,0.028403990106813076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3970744519822473,0.0,0.0,0.06906014332707683,0.0065040592486680345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369589774236623,0.009146359227666672,0.0
IGHV3-76,0.1876751702083074,0.06543569039402254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322958345066041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711552188177359,0.0,0.0,0.004945969615014374,0.08272226774804037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18386845396740162,0.0,1.5319337031046383,0.0,0.0,0.31718329904981435,0.0,0.11249648018754871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4646152435710216,0.0,0.0
IGHV3-79,0.05261818879615205,0.013655695115573267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9403988633106276,0.0,0.0,0.055292191806350796,0.0020018083166122246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62726713078555,0.0,0.0,0.0018058752116920272,0.050929653530116754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049146884124914456,0.634153858683545,0.0,0.0,0.12456453253529795,0.009130279680200318,0.0,0.013047762403495982,0.049345680240241004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798180147220277,0.0,0.0
IGHV3OR16-6,0.0,0.0347221797328682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3350254097719323,0.0,0.0,0.0033105953500976123,0.02847991848262727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.738803193062741,0.0,0.0,0.13913354243326953,0.040615013883296344,0.0,0.0,0.0,0.0,0.0,0.0,0.0073225500533385755,0.03522746566007202,0.055441584241552176,0.0,0.0,0.619918284158157,0.0,0.0,0.12484941900074617,0.17780012290581687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062531130071697,0.0,0.0
IGHV3OR16-7,0.10814061027439327,0.01745249176222706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862939555104906,0.0,0.0,0.0015872409914322945,0.006075087343853105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620537891295313,0.0,0.0,0.0,0.055721473367711945,0.0,0.0,0.0,0.0,0.0,0.0,0.003371460934829731,0.0,0.0,0.0,0.0,1.605597345074426,0.0,0.0,0.12712183256290466,0.02369680278988605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4460549102855521,0.0,0.0
IGHV3OR16-8,0.13491612561336347,0.021570661503395323,0.0,0.00021769954770628163,0.00011615817029713977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859120849493267,0.0,0.0,0.009912354390658597,0.0033686820510319447,0.0,0.0,0.0,0.0017472510227039073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3537331823769819,0.0,0.0,0.1648256979767736,0.055588899305321675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0261231730538842,0.0,0.0,0.12419024191283448,0.03879741275140964,0.0,0.0003344238825670286,0.00021034735120196977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5342315596198075,0.0,0.0
IGHV3OR16-9,0.07986320012873638,0.04682060561666064,0.0,0.0,0.0,0.001509326681954111,0.0,0.0,0.00032730636606723796,0.0,0.0,0.0,0.0,1.1316828257633667,0.0,0.0,0.0960636728036368,0.00979616202759786,0.0,0.0,0.0014099284415657561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009789328291158763,1.0631811293934639,0.0,0.0,0.05888318076678602,0.08193931772297543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001570583738987006,0.0,0.6138418420029234,0.0,0.0,0.060065539799654025,0.05120838411929571,0.0,0.0,0.0013359742312695285,0.0,0.0,0.0012110874200426441,0.0018633975031580642,0.00010165550318488421,0.0,0.0,0.0,1.1912942028402465,0.0,0.0
IGHV3OR16-15,0.1817660084582114,0.06910649816470166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.605046891030576,0.0,0.0,0.07979729498605657,0.0147798955720496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7596142755359231,0.0,0.0,0.09777636064674465,0.04050283571389545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871097542063404,0.0,0.0,0.08310186516641858,0.007743240891252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642412913700967,0.0,0.0
IGHV3OR16-16,0.0,0.04399700600403606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706524362015313,0.0,0.0,0.0,0.014301448962118626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43066759375608854,0.0,0.0,0.06815072376250543,0.03771430989691791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829622294474821,0.0,0.0,0.07289268944708889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8157177405948983,0.0,0.0
IGHV4-28,0.07467373925005456,0.03171541076047177,0.0,0.003357150378438146,0.0,0.0046913325978377276,0.0,0.0003251738776984916,0.0,0.0006237805865009259,0.0008612257564984693,0.0,0.0,0.6043622926234524,0.0,0.0,0.04616532866636887,0.051589924098681066,0.0,0.0009827842275907858,0.0,0.0,0.0,0.0,0.0,0.0,0.002037784417310694,0.0,0.0,1.0340782364413355,0.0,0.0,0.06987947053032655,0.04265585486813623,0.0,0.0003282579580612861,0.0,0.0,0.0,0.0019142099086652232,0.0,0.0,0.0,0.0,0.0010116520639508627,1.0626845402174223,0.0,0.0,0.11672149895457232,0.08743111553829949,0.0,0.0021423957245188204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29887493071779,0.002680118808665821,0.0
IGHV4-55,0.05237236528805561,0.03963333709230312,0.0,0.00043758869139221435,0.0,0.0,0.0,0.0,0.0,0.0004955179524051956,0.0,0.0,0.001155059823053185,0.4255119779471711,0.0,0.0,0.05202020927921252,0.041669223362979096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538073485462599,0.0,0.0,0.07061131653393916,0.07962903467537523,0.0,0.00021976244269639205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013228295563882193,1.186623726892522,0.0,0.0,0.1052684351714943,0.0758300608261925,0.0,0.0,0.0,0.0011875313843438368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2340569466140474,0.0,0.0
IGHV4-59,0.07208288031079624,0.10047961837977314,0.0001417164520737973,0.0002028337201661717,3.877087034208925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014341782284903524,0.5904142989055318,0.0,0.0,0.08353042438104645,0.19377698055146078,0.001023639669997871,0.00015744946899451658,0.0,0.0006670975378948404,0.0,9.697261025747463e-05,0.0,0.0,0.0,0.0,0.002815437197153499,1.372417972195417,0.0,0.0,0.05407004276675783,0.10982456854386807,0.0009396206781427762,2.1831905630763224e-05,0.00013040225905581004,0.0,0.0,0.0,0.0,0.0001706134810889151,0.000247251155518346,0.0,0.003873297620244224,0.6688127184977996,0.0,0.0,0.11671905006559011,0.1836408080409158,0.007140288564221833,0.00016654710147286713,0.00013968308364946155,0.0,0.0,0.0,5.752116282560923e-05,0.0,0.00264538297859603,0.0004977061910679843,0.00199568582362976,1.3683550104012514,0.0,0.00015638248911359196
IGHV4-80,0.10536049535078022,0.053277614981394876,0.0,0.0,0.0,0.0,0.0,0.0,0.008976450126448871,0.0,0.0,0.0,0.0,0.7038814435814345,0.0,0.0,0.0570500974958695,0.012675728642001444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7139102764760065,0.0,0.0,0.14185003361310478,0.004030639958143135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190611631194175,0.0,0.0,0.19706798149470148,0.0451251803666079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063147116823142,0.0,0.0
IGHV7-34-1,0.09701280415270555,0.011569366263777994,0.0,0.013632827723795829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4677102883206985,0.0,0.0,0.0901479414751833,0.03253513416259846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8141016927663511,0.0,0.0,0.07855588101689108,0.03453251327679604,0.0,0.010802748608562028,0.0,0.024832847627865695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33608217636685805,0.0,0.0,0.13730610171227176,0.08085334472978581,0.0,0.0,0.0,0.010391516601861914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3821058425460921,0.0,0.0
IGHV7-56,0.2475626200441388,0.01077814475366506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6761780518500882,0.0,0.0,0.11722285928205416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131570048840806,0.0,0.0,0.22064432156098496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3008161476789112,0.0,0.0,0.1221588339192496,0.08123662700310333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914357516301944,0.0,0.0
IGHV7-81,0.1417680803255481,0.13392197602873382,0.0,0.004965322702490846,0.0004021609370069052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0953325392292073,0.0,0.0,0.03507938457912308,0.06500765881601854,0.0,0.0006030222750979473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48792961036681426,0.0,0.0,0.110907503553654,0.178465976226257,0.0,0.0011799286484786252,0.0014464513898931612,0.0,0.0,0.0,0.0,0.0,0.0,0.0062369195344013,0.0,1.4868932360130438,0.006636945511191909,0.0,0.10708728119481617,0.07456838310620587,0.0,0.006126643111886726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9298446143909345,0.0,0.0
IGHVIII-11-1,0.6150417010017565,0.0,0.0,0.02838315107923249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1977913561778242,0.005964250983415734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476136341724436,0.0,0.0,0.0,0.14582625296396234,0.0,0.0,1.5176623547480235,0.11167886739129397,0.0,0.004153872806243149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6695045880723963,0.0,0.0,0.028799710352665476,0.0,0.0,0.0,0.0,0.0,0.18450942047820615,0.0,0.0,0.0,0.040469629566948356,0.0,0.0
IGKV1-6,0.08736327713751796,0.034080226567540686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014405389681797267,0.0,0.0,0.8945373684112194,0.0,0.0,0.13313174188547622,0.02215073960139608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004748210253551577,0.0,0.0,1.3086714665514996,0.0,0.0,0.10219229844676468,0.037113234338279344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859723503345305,0.0,0.0,0.17990641003170427,0.05006498289916114,0.00027980741950214263,0.0,0.0,0.0,0.0,0.0,0.0,0.0008691600064824949,0.0,0.0,0.0,1.2108188147027503,0.0,0.0
IGKV1-9,0.06377439765696846,0.047064350375060765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49914444203632863,0.0,0.0,0.10036325426461026,0.059937897212612536,0.0,0.0,0.0,0.0005577352257218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262144225305912,0.0,0.0,0.11270899681464863,0.09374625722034453,0.0,0.0,0.00047279316162817254,0.0,0.001113314862434761,0.0,0.0,0.0,0.001032058528927653,0.000868514928039644,0.004463943673521986,1.4231479800139408,0.0,0.0,0.21453055443858032,0.11570806238555754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009732015768602205,0.0,0.8155633526438182,0.0,0.0
IGKV1-12,0.09317633088273404,0.06370371154443617,0.0016732108256677352,6.086374132274159e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6458498283147933,0.0,0.0,0.1002243013127353,0.08376813888181431,0.0,0.0,0.0,0.0,0.0,0.0004802225890263868,0.0007155468320524432,0.0,0.000745741532715085,0.0009491829222125676,0.0,1.862948212160808,0.0,0.0,0.10969424869254783,0.09484335310782738,0.001945216828720392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002493103050834737,1.0436867634189047,0.0,0.0,0.16898761191050227,0.10433472120814993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4475151961054939,0.0,0.0
IGKV1-17,0.048040446164310434,0.020455378120757355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666032556412779,0.0,0.0009588885185395952,0.09521702424929746,0.1304200049346785,0.0026184146701678226,0.0,0.0,0.0,0.0,0.0008017158915075293,0.0,0.0,0.0,0.0,0.0,2.0831470295728427,0.0,0.0,0.07867504877635689,0.03338809745651332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012838022768351936,0.5129708065394653,0.0,0.0,0.218912646258614,0.10748613742578335,0.0,0.0,0.0,0.0,0.001783773823169955,0.0006064695505133854,0.0005013363872245753,0.0,0.0,0.0,0.0,0.8372789082464142,0.0,0.0
IGKV1-27,0.09958493765181688,0.06823166532539311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8473674470409028,0.0,0.0,0.1265702447206809,0.11230360292282017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012328359914221434,0.0,0.0,1.187609656211848,0.0,0.0,0.09457732380998317,0.09143597483016865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37491076135148105,0.0,0.0,0.1758542806740644,0.13842728493186393,0.0,0.0,0.0,0.0,0.0008813203796614901,0.0,0.0009474299504573705,0.0,0.0,0.0,0.0,1.590112135395768,0.0,0.0
IGKV1-33,0.15756328235741301,0.1341218944378902,0.0,0.0002762824792428819,0.0,0.0,0.0,0.0,0.0002672714119761239,0.0,0.0,0.0,0.0,0.6425571893813724,0.0,0.0,0.19332868248452567,0.2131067404327655,0.0,0.0,0.0005337682143496168,0.0,0.0003775386570963717,0.0,0.0,0.0004939334133109333,0.0,0.0006898022770639476,0.0,2.4241882367074026,0.0,0.0,0.19550595718297686,0.1908477846994806,0.0,0.0,0.0,0.0,0.0007128873511704728,0.0009151531258655771,0.0005864797042215834,0.0,0.016095941278518704,0.0,0.0,0.44105893912505756,0.0,0.0,0.31174012814387136,0.2685594684788329,0.0,7.776997663088541e-05,0.0,0.0,0.0,0.0,0.0,0.00013794363225549315,0.0,0.0,0.0,0.49219563478616724,0.0,0.0
IGKV1-39,0.09566233660475057,0.06313139070135686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722702156494287,0.0,0.0,0.11939751772317597,0.09422350674349134,0.0018007828150127915,0.0,0.0,0.0006902232819656275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5699708183733605,0.0,0.0,0.1666069043867961,0.10363964605742133,0.0,0.0,0.0,0.0,0.0013269445685134466,0.0,0.0,0.0,0.0,0.002494077981882791,0.0016538808904787276,0.5466236337037631,0.0,0.00032349873647705526,0.2448708030121075,0.11413817460809561,0.0030452619018672103,0.0,0.0,0.0,0.0,0.0007049975855533203,0.0,0.0,0.0,0.0,0.0,1.3111353322734478,0.0,0.0
IGKV1D-16,0.0641949747579276,0.07398307687566814,0.0,0.0008806921127574271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3083296859729159,0.0,0.0,0.120441052283732,0.10357634681549735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52908038164376,0.0,0.0,0.18634402373460812,0.13307180079724995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3730554474778847,0.0,0.0,0.3203488964745078,0.21012170473492106,0.005179043014467599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895344849054396,0.0,0.0
IGKV1D-17,0.11383522507520201,0.12063203208140717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6483289857780605,0.0,0.0,0.01898991663668868,0.0012759435211144854,0.0,0.0,0.011260125862352801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015726517552634232,0.43978011281287244,0.0,0.0,0.18031994288700384,0.1871184051400262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5768265560368373,0.0,0.0,0.19588008173140894,0.09735697136567274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350643453722298,0.0,0.0
