,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,nmf_cluster,nmf_cluster_loading
2092,0.0,0.009963438633225939,0.019695109110821684,0.0,0.0,0.029504824495302628,0.0,0.007193509670515992,0.00899700266681935,0.02103379327321818,0.01172775999985967,0.007693030684112285,0.013908465149722245,0.007204453231779155,0.008280228343295424,0.0,0.0,0.0,0.009132102467787565,0.0038346014230758113,6.0,0.029504824495302628
2093,0.001530517944751265,0.006962505171614095,0.0,0.0032526119077431193,0.0,0.0,0.03819053863293393,0.0,0.0,0.0,0.004041538063400448,0.0,0.0031905033404470325,0.008416314571084636,0.002801432484558936,0.0,0.002694955086829354,0.0009041756477426955,0.012699685622465743,0.022891052216095296,7.0,0.03819053863293393
2094,0.0,0.009145791108362123,0.0,0.0,0.0,0.0,0.04482444488272211,0.0,0.0,0.0,0.005870983610583888,0.003214360255436081,0.0,0.01304307326287606,0.0,0.0,0.0012760942108717946,0.00764288711320553,0.0059900508169335185,0.0,7.0,0.04482444488272211
2095,0.028063032592486836,0.0,0.0,0.0,0.003760799619868653,0.0,0.0009318760504265699,0.007410247111022667,0.0006940121378940144,0.004839813739951629,0.007059277138894304,0.003093747723887355,0.0198864678736836,0.02109250737827296,0.001108746983821861,0.0,0.0,0.011256856729169503,0.004006866310726895,0.0,1.0,0.028063032592486836
2096,0.012952298681842916,0.008235553330374934,0.0014600201064078036,0.004225334648373115,0.0,0.011255329852338108,0.0018869175044677088,0.01221347509370368,0.003424722180619525,0.007841652375100022,0.007037095660663799,0.0,0.013633812209636293,0.022748660802691202,0.0,0.0031079206728846457,0.0,0.0014284132577496447,0.01092413658301627,0.0023503730408248012,14.0,0.022748660802691202
2097,0.0035128861934336114,0.007802280474672891,0.003632298322467452,0.0019634254554580692,0.0,0.030207149422358665,0.0,0.004252974319497797,0.04026688912399756,0.0,0.028846688270536068,0.009846827078768943,0.013598504572827373,0.003025822663321514,0.008743404586223632,0.004895258649982891,0.011201909891908923,0.018182583483810178,0.0055974011875901345,0.0033047220053746902,9.0,0.04026688912399756
2098,0.0,0.0066375527750638565,0.002017696745930648,0.016917957930745832,0.030315028893286352,0.0,0.00463143569019099,0.0,0.0,0.0,0.008584970687945736,0.0,0.007187717343930269,0.005163785845858142,0.016492684950995252,0.009613754804049243,0.0,0.036065226515756874,0.003442888411883486,0.002624064203638307,18.0,0.036065226515756874
2099,0.008937503802298932,0.0062929608270955555,0.015507383102752063,0.0030913856856842267,0.0,0.001532637254583741,0.0,0.019916860676960704,0.007277158200631987,0.013642795000074155,0.01150778393615919,0.002212911539790455,0.01067209475886535,0.01206794214649048,0.014704523325920463,0.004635026154923154,0.0058631693695145514,0.00881671534843358,0.013642477631619262,0.006205901103491162,8.0,0.019916860676960704
2100,0.005865574788354044,0.01048284198706021,0.010412842979579156,0.0,0.0,0.026084645881853934,0.0016633644995864066,0.01113325903451644,0.0,0.010734114814769607,0.018292979047747623,0.013246380868882641,0.00731812142116455,0.0037887345294626753,0.017992457969947404,0.0,0.0,0.0052178126165627284,0.009966084459805636,0.0014157717333224205,6.0,0.026084645881853934
2101,0.0014204044660762756,0.0,0.004070531795328867,0.0,0.000721084325249793,0.0,0.0,0.005298183503212127,0.0428789577863709,0.0,0.02776706871729161,0.0,0.0063765993838316975,0.0,0.0,0.001022193699075735,0.00020764910656153975,0.009783243061445306,0.00019393092065435552,0.00842803563718976,9.0,0.0428789577863709
2102,0.0017562673270696898,0.02456613290813655,0.02598777838866613,0.004290960969031936,0.0,0.01979420752646927,0.00046532163917837894,0.0,0.012045382547364052,0.01492009263400149,0.017305801824855586,0.042558557217312394,0.014737338643604108,0.0,0.011711460638012799,0.0,7.406691575074324e-05,0.01596152610162371,0.022762173718028196,0.004235491196341179,12.0,0.042558557217312394
2103,0.025150746337168926,0.011352642844619266,0.002303999434198,0.0021095323545366296,0.0,0.006251979877595029,0.002856249074536916,0.019735989902981428,0.0028536869479823617,0.0,0.00721976903360515,0.0,0.015088898298749492,0.01641454025702073,0.006059150341188317,0.0,0.0,0.002695584591604613,0.02056200181324806,0.0,1.0,0.025150746337168926
2104,0.0,0.0030355407147122653,0.004579053949963369,0.0,0.0,0.0,0.022467608293043378,0.0015101086626841482,0.0,0.0017385406907165664,0.003059099979153003,0.0,0.007343618446392092,0.0,0.003656292283366486,0.004886082115535871,0.000865247654005077,0.008248616972209442,5.227687511316784e-06,0.06608887109401315,20.0,0.06608887109401315
2105,0.0022229760046568407,0.013823263810227393,0.010380535372854193,0.0,0.00026571026182782424,0.009295257665712446,0.0003096387692388752,0.004892012904200946,0.018404100363443292,0.017378885430125838,0.01956408520391395,0.007971218052409877,0.008269693694955923,0.012024370424010408,0.00206962154029229,0.0024407687108411974,0.0,0.009213147537017513,2.9072736768188795e-05,0.0026938813496729724,11.0,0.01956408520391395
2106,0.0025592246640857414,0.0020006256775182687,0.018178403161432287,0.0,0.001207883316121809,0.023992522895423876,2.2276107723819246e-05,0.011056134452958433,0.005557428990597155,0.006613421544919728,0.0193592990889566,0.0,0.0,0.015826979515608148,0.0,0.0,0.0,0.008293544701631692,0.01333906414409964,0.0,6.0,0.023992522895423876
2107,0.02172667884410529,0.012006311194679273,0.004450450770228494,0.0,0.0017174128944570644,0.006952184705799096,0.0018867650098359087,0.02153483851685166,0.002187990476771635,0.0004985593912948998,0.0,0.0033251752462010436,0.018516336701958288,0.012247158569314945,0.016186194688020236,0.0,0.0016420704391471317,0.003861294757319054,0.016403431664572792,0.0,1.0,0.02172667884410529
2108,0.028609810673214622,0.02242720519041677,0.00848120840490391,0.0,0.000599636285120804,0.0,0.0,0.02017823596906497,0.0,0.004399216291951058,0.0058509925341476855,0.0,0.014035888257097718,0.00914205419952252,0.008432413585790765,0.0051003512108463555,0.0,0.021644157716816628,0.015374818739206325,0.0,1.0,0.028609810673214622
2109,0.0,0.01706717935543224,0.010737078089867005,0.0,0.0,0.01625999300957596,0.001210337760519089,0.000752682646579541,0.01522110363530634,0.029869141878724224,0.030554686189349072,0.011946003473687032,0.014072387830778809,0.002956037478426495,0.018034550709553555,0.0,5.635401479076033e-05,0.003999406423954038,0.007061506666785146,0.003121319712335241,11.0,0.030554686189349072
2110,0.0,0.011358831372772177,0.0,0.021971567599906143,0.0354152375341905,0.0,0.0,0.0060105465800895245,0.00038081911806827024,0.0026886736633070603,0.0,0.0013352328770753839,0.017036395863719415,0.0,0.0021360647357550463,0.007908626990600976,0.0006002594096538731,0.02150659131495551,0.00012415490825322203,0.0010632432377107163,5.0,0.0354152375341905
2111,0.02672602277025376,0.019143392207305345,0.007027266462056999,0.0,0.005165427215891756,0.008413318205782528,0.0016079901084879282,0.008600970281992103,0.0006858167266452613,0.003417372209946809,0.0,0.0021609054377583143,0.020740719215472363,0.0,0.017484738771709394,0.0,0.00018610530731408284,0.004649852764255994,0.007564122304372707,0.0,1.0,0.02672602277025376
2112,0.0,0.011264016335936027,0.0,0.0,0.0425314595216169,0.0,0.0033351922533890526,0.0,0.0,0.0,0.0,0.0,0.01362758697080587,0.00772612742596665,0.0,0.02045712349031352,0.0035245614731099,0.005036548872044314,0.013653394873656296,0.0026283466227280112,5.0,0.0425314595216169
