,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,theme_22,theme_23,theme_24,theme_25,theme_26,list_cell_codes
6138,1.629872130102427,0.0,1.2765180567206613,0.0,0.11336828456921662,0.0,2.016090209967528,0.0,0.0,3.140142873618753,0.0,0.0,1.2867639122377172,0.0,2.5387444578006004,0.0,0.8041455866444417,0.0,0.9192813914894907,0.0,1.0143079124790138,3.9073884927407785,0.0,0.06672544358120654,0.8627783339688415,0.0,4.0
6139,0.0,0.0,0.0,0.6913083702943386,0.0,0.4443450588902872,0.20951186942098193,0.0,0.0,0.0,0.24537146746413538,0.0,0.2385436299235994,1.0276994197060514,0.17771388443364133,1.3811784249557435,0.0,0.345310761628803,0.0,0.0,0.8238177291633484,0.37179977405418607,0.3144946618468904,0.0,1.060564651157213,0.0,0.0
6140,2.098962343785094,0.0,1.1181818103170635,0.0,0.07511506202311359,0.11786141802241415,0.0,1.012280157013098,0.766321866435888,0.20320925825519667,1.9247085013465062,0.8081121704892158,0.0,0.0,2.931405484063625,0.0,0.04861455603758666,0.0,0.0,0.0710900694590774,0.0,0.0,0.0,0.0,0.0,0.27152253388407305,1.0
6141,2.048154728686886,0.0,1.1124776655239985,0.0,0.1998577381755283,0.05361682620285074,0.0,0.017948724985138675,0.162339825035589,0.0,0.0,0.431271061266771,0.0,0.0,3.1483194307048676,0.0,0.285684903214267,0.0,0.0,0.5773878218540556,0.0,0.0,0.427890414919452,0.4134744861865443,0.0,0.041227507935530844,1.0
6142,0.0,0.0,0.0,0.5836724025079271,0.0,0.0,0.0,0.45744436853819104,0.1727494757289229,0.15248114276009495,0.0,1.8990909257547801,0.0,1.1373531868824767,0.4434780577779245,1.3934721499031568,0.0,0.27083982925349637,0.1902438768023988,0.4097319151767009,0.0,0.0,0.0,0.6513317768817315,0.0,0.06589229464352672,0.0
6143,4.646875038626225,3.5057971254911315,0.0,0.0,0.0,0.0,0.0,0.0,0.3072016915480663,0.3505220992656833,0.0,0.0,0.21120634699426116,0.0,0.0,1.2486953282619935,0.3355187282355786,0.07301436503301885,0.2791614670641544,0.7360748517146335,0.8748104147049789,0.0,0.0,0.2543320271419191,0.009495002075052042,0.0,3.0
6144,0.0,0.0,0.0,1.1024217926386104,0.6206661243324896,0.8361172756748475,0.24467381541337488,0.0,0.0,0.08349072464878797,1.679594500192179,0.08443802025240611,0.0,1.1201343951497567,0.26463625670374863,1.2962564398082248,0.0,0.0,0.0,0.0,0.271054809644024,0.07206759572749902,0.0,0.0,0.0,1.2843920957228807,0.0
6145,0.0,0.13746349119018583,0.0,0.0,0.0,0.0,0.15414345761414577,0.014638884608102398,0.18796970398523624,0.0,0.15008212291226264,0.39554409851885397,0.7148706480103708,1.2406017185182143,0.0,0.9431552514730549,0.7138545089077899,1.2520791460592786,1.0535381531947756,0.0,0.0,0.0,0.37356050054942375,0.0,0.0,0.0,2.0
6146,0.0,1.8694582217375717,3.278773426247755,1.4783207526445825,0.20061692298822742,0.8637045854389205,0.27969152984938905,0.0,0.0,0.0,0.0,0.0,0.8399169210932315,0.9056803523041269,0.0,0.0,0.0,0.0,0.0,0.0,2.2437965922939247,1.2574518908805674,2.0376656131479836,0.6300059280342077,0.8069072757912013,0.0,6.0
6147,0.0,0.0,0.0,1.0008436110032786,0.23076155449375643,0.35833153773877446,0.0,0.2988081032392832,0.2190106354853675,0.34617175926782306,0.0,0.0,0.0,1.0963223447707215,0.3389915103557667,1.5322536227385255,0.0,0.0,0.0,0.200280960503157,0.0,0.0,0.0,0.7295910699342472,0.1197243324896643,0.2450823754376415,0.0
